PUMA_ch,borough,GRPIP,rent_deciles,rent_cat,HH_size,n,nyc_pums_Name
4016,Brooklyn,47,41-50,rent burdened,4,50,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,47,41-50,rent burdened,5,32,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,48,41-50,rent burdened,1,36,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,48,41-50,rent burdened,2,68,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,48,41-50,rent burdened,3,19,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,48,41-50,rent burdened,4,22,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,48,41-50,rent burdened,5,15,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,49,41-50,rent burdened,1,70,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,49,41-50,rent burdened,2,59,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,49,41-50,rent burdened,3,41,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,49,41-50,rent burdened,4,54,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,49,41-50,rent burdened,5,25,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,49,41-50,rent burdened,6,12,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,50,41-50,severly rent burdened,1,38,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,50,41-50,severly rent burdened,2,56,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,50,41-50,severly rent burdened,3,11,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,50,41-50,severly rent burdened,5,39,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,50,41-50,severly rent burdened,6,8,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,51,51-60,severly rent burdened,1,97,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,51,51-60,severly rent burdened,2,90,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,51,51-60,severly rent burdened,3,68,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,52,51-60,severly rent burdened,1,13,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,52,51-60,severly rent burdened,2,44,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,52,51-60,severly rent burdened,3,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,52,51-60,severly rent burdened,6,34,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,52,51-60,severly rent burdened,8,16,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,53,51-60,severly rent burdened,1,90,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,53,51-60,severly rent burdened,2,26,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,53,51-60,severly rent burdened,3,79,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,54,51-60,severly rent burdened,1,163,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,54,51-60,severly rent burdened,2,32,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,54,51-60,severly rent burdened,3,44,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,54,51-60,severly rent burdened,5,49,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,55,51-60,severly rent burdened,1,94,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,55,51-60,severly rent burdened,2,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,55,51-60,severly rent burdened,3,12,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,55,51-60,severly rent burdened,4,48,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,55,51-60,severly rent burdened,5,25,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,56,51-60,severly rent burdened,1,59,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,56,51-60,severly rent burdened,2,59,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,56,51-60,severly rent burdened,3,61,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,56,51-60,severly rent burdened,4,10,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,57,51-60,severly rent burdened,1,31,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,57,51-60,severly rent burdened,2,31,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,57,51-60,severly rent burdened,3,114,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,57,51-60,severly rent burdened,4,52,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,57,51-60,severly rent burdened,5,45,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,58,51-60,severly rent burdened,2,67,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,58,51-60,severly rent burdened,3,7,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,58,51-60,severly rent burdened,4,63,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,59,51-60,severly rent burdened,1,99,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,59,51-60,severly rent burdened,2,25,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,59,51-60,severly rent burdened,3,13,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,60,51-60,severly rent burdened,1,33,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,60,51-60,severly rent burdened,2,17,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,60,51-60,severly rent burdened,5,20,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,61,61-70,severly rent burdened,1,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,61,61-70,severly rent burdened,2,13,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,61,61-70,severly rent burdened,4,8,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,62,61-70,severly rent burdened,1,43,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,62,61-70,severly rent burdened,2,64,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,62,61-70,severly rent burdened,3,8,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,62,61-70,severly rent burdened,4,18,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,62,61-70,severly rent burdened,5,29,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,62,61-70,severly rent burdened,7,36,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,63,61-70,severly rent burdened,1,30,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,63,61-70,severly rent burdened,2,25,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,63,61-70,severly rent burdened,3,11,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,63,61-70,severly rent burdened,4,62,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,64,61-70,severly rent burdened,1,56,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,64,61-70,severly rent burdened,2,38,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,65,61-70,severly rent burdened,1,24,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,65,61-70,severly rent burdened,2,35,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,65,61-70,severly rent burdened,3,13,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,65,61-70,severly rent burdened,4,28,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,65,61-70,severly rent burdened,5,7,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,66,61-70,severly rent burdened,1,20,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,66,61-70,severly rent burdened,2,11,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,66,61-70,severly rent burdened,3,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,67,61-70,severly rent burdened,1,28,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,67,61-70,severly rent burdened,3,21,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,68,61-70,severly rent burdened,4,9,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,68,61-70,severly rent burdened,5,14,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,69,61-70,severly rent burdened,1,64,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,69,61-70,severly rent burdened,2,79,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,69,61-70,severly rent burdened,3,30,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,69,61-70,severly rent burdened,4,73,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,70,61-70,severly rent burdened,1,72,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,70,61-70,severly rent burdened,3,12,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,70,61-70,severly rent burdened,5,13,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,71,71-80,severly rent burdened,1,8,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,71,71-80,severly rent burdened,2,11,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,71,71-80,severly rent burdened,4,22,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,72,71-80,severly rent burdened,1,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,72,71-80,severly rent burdened,2,25,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,72,71-80,severly rent burdened,7,47,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,73,71-80,severly rent burdened,4,7,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,74,71-80,severly rent burdened,1,93,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,74,71-80,severly rent burdened,2,7,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,74,71-80,severly rent burdened,4,25,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,75,71-80,severly rent burdened,1,65,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,75,71-80,severly rent burdened,2,36,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,75,71-80,severly rent burdened,5,73,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,76,71-80,severly rent burdened,1,19,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,76,71-80,severly rent burdened,2,12,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,76,71-80,severly rent burdened,3,10,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,76,71-80,severly rent burdened,4,8,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,77,71-80,severly rent burdened,1,13,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,77,71-80,severly rent burdened,2,55,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,78,71-80,severly rent burdened,1,47,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,78,71-80,severly rent burdened,2,51,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,78,71-80,severly rent burdened,3,17,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,79,71-80,severly rent burdened,1,17,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,79,71-80,severly rent burdened,7,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,80,71-80,severly rent burdened,1,32,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,80,71-80,severly rent burdened,5,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,81,81-90,severly rent burdened,1,16,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,81,81-90,severly rent burdened,3,10,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,82,81-90,severly rent burdened,1,8,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,82,81-90,severly rent burdened,2,36,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,82,81-90,severly rent burdened,3,13,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,83,81-90,severly rent burdened,1,47,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,83,81-90,severly rent burdened,2,17,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,83,81-90,severly rent burdened,4,48,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,84,81-90,severly rent burdened,1,35,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,84,81-90,severly rent burdened,2,20,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,84,81-90,severly rent burdened,3,94,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,84,81-90,severly rent burdened,5,14,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,85,81-90,severly rent burdened,1,59,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,85,81-90,severly rent burdened,2,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,86,81-90,severly rent burdened,1,58,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,86,81-90,severly rent burdened,4,24,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,86,81-90,severly rent burdened,7,14,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,87,81-90,severly rent burdened,1,30,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,87,81-90,severly rent burdened,2,33,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,87,81-90,severly rent burdened,3,62,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,88,81-90,severly rent burdened,1,45,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,88,81-90,severly rent burdened,2,17,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,89,81-90,severly rent burdened,1,28,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,89,81-90,severly rent burdened,2,25,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,89,81-90,severly rent burdened,3,12,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,90,81-90,severly rent burdened,1,47,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,90,81-90,severly rent burdened,3,53,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,90,81-90,severly rent burdened,5,6,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,91,91-100,severly rent burdened,1,28,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,91,91-100,severly rent burdened,3,12,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,91,91-100,severly rent burdened,4,8,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,92,91-100,severly rent burdened,1,23,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,92,91-100,severly rent burdened,2,12,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,92,91-100,severly rent burdened,3,52,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,93,91-100,severly rent burdened,2,64,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,93,91-100,severly rent burdened,4,31,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,94,91-100,severly rent burdened,1,14,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,94,91-100,severly rent burdened,6,50,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,95,91-100,severly rent burdened,1,49,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,96,91-100,severly rent burdened,2,28,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,96,91-100,severly rent burdened,3,29,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,97,91-100,severly rent burdened,1,36,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,97,91-100,severly rent burdened,2,12,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,97,91-100,severly rent burdened,3,39,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,97,91-100,severly rent burdened,6,9,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,98,91-100,severly rent burdened,1,9,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,99,91-100,severly rent burdened,4,21,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,99,91-100,severly rent burdened,6,32,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,100,91-100,severly rent burdened,1,26,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4016,Brooklyn,100,91-100,severly rent burdened,2,11,"Sheepshead Bay, Gerritsen Beach & Homecrest"
4017,Brooklyn,2,0-10,not rent burdened,2,14,Bensonhurst & Bath Beach
4017,Brooklyn,3,0-10,not rent burdened,1,37,Bensonhurst & Bath Beach
4017,Brooklyn,3,0-10,not rent burdened,2,29,Bensonhurst & Bath Beach
4017,Brooklyn,4,0-10,not rent burdened,1,43,Bensonhurst & Bath Beach
4017,Brooklyn,4,0-10,not rent burdened,2,31,Bensonhurst & Bath Beach
4017,Brooklyn,4,0-10,not rent burdened,4,11,Bensonhurst & Bath Beach
4017,Brooklyn,5,0-10,not rent burdened,1,20,Bensonhurst & Bath Beach
4017,Brooklyn,5,0-10,not rent burdened,2,12,Bensonhurst & Bath Beach
4017,Brooklyn,5,0-10,not rent burdened,3,21,Bensonhurst & Bath Beach
4017,Brooklyn,5,0-10,not rent burdened,4,61,Bensonhurst & Bath Beach
4017,Brooklyn,5,0-10,not rent burdened,8,9,Bensonhurst & Bath Beach
4017,Brooklyn,6,0-10,not rent burdened,1,15,Bensonhurst & Bath Beach
4017,Brooklyn,6,0-10,not rent burdened,2,49,Bensonhurst & Bath Beach
4017,Brooklyn,6,0-10,not rent burdened,3,7,Bensonhurst & Bath Beach
4017,Brooklyn,6,0-10,not rent burdened,4,32,Bensonhurst & Bath Beach
4017,Brooklyn,6,0-10,not rent burdened,6,21,Bensonhurst & Bath Beach
4017,Brooklyn,7,0-10,not rent burdened,1,57,Bensonhurst & Bath Beach
4017,Brooklyn,7,0-10,not rent burdened,2,47,Bensonhurst & Bath Beach
4017,Brooklyn,7,0-10,not rent burdened,3,61,Bensonhurst & Bath Beach
4017,Brooklyn,7,0-10,not rent burdened,4,44,Bensonhurst & Bath Beach
4017,Brooklyn,7,0-10,not rent burdened,5,34,Bensonhurst & Bath Beach
4017,Brooklyn,7,0-10,not rent burdened,7,34,Bensonhurst & Bath Beach
4017,Brooklyn,8,0-10,not rent burdened,1,94,Bensonhurst & Bath Beach
4017,Brooklyn,8,0-10,not rent burdened,2,61,Bensonhurst & Bath Beach
4017,Brooklyn,8,0-10,not rent burdened,4,48,Bensonhurst & Bath Beach
4017,Brooklyn,8,0-10,not rent burdened,5,13,Bensonhurst & Bath Beach
4017,Brooklyn,8,0-10,not rent burdened,6,50,Bensonhurst & Bath Beach
4017,Brooklyn,9,0-10,not rent burdened,1,12,Bensonhurst & Bath Beach
4017,Brooklyn,9,0-10,not rent burdened,2,125,Bensonhurst & Bath Beach
4017,Brooklyn,9,0-10,not rent burdened,3,107,Bensonhurst & Bath Beach
4017,Brooklyn,9,0-10,not rent burdened,4,11,Bensonhurst & Bath Beach
4017,Brooklyn,9,0-10,not rent burdened,5,77,Bensonhurst & Bath Beach
4017,Brooklyn,10,0-10,not rent burdened,1,93,Bensonhurst & Bath Beach
4017,Brooklyn,10,0-10,not rent burdened,2,110,Bensonhurst & Bath Beach
4017,Brooklyn,10,0-10,not rent burdened,3,35,Bensonhurst & Bath Beach
4017,Brooklyn,10,0-10,not rent burdened,4,131,Bensonhurst & Bath Beach
4017,Brooklyn,10,0-10,not rent burdened,5,18,Bensonhurst & Bath Beach
4017,Brooklyn,11,11-20,not rent burdened,1,82,Bensonhurst & Bath Beach
4017,Brooklyn,11,11-20,not rent burdened,2,145,Bensonhurst & Bath Beach
4017,Brooklyn,11,11-20,not rent burdened,3,44,Bensonhurst & Bath Beach
4017,Brooklyn,11,11-20,not rent burdened,4,103,Bensonhurst & Bath Beach
4017,Brooklyn,11,11-20,not rent burdened,5,110,Bensonhurst & Bath Beach
4017,Brooklyn,11,11-20,not rent burdened,6,12,Bensonhurst & Bath Beach
4017,Brooklyn,12,11-20,not rent burdened,1,114,Bensonhurst & Bath Beach
4017,Brooklyn,12,11-20,not rent burdened,2,155,Bensonhurst & Bath Beach
4017,Brooklyn,12,11-20,not rent burdened,3,137,Bensonhurst & Bath Beach
4017,Brooklyn,12,11-20,not rent burdened,4,47,Bensonhurst & Bath Beach
4017,Brooklyn,12,11-20,not rent burdened,5,126,Bensonhurst & Bath Beach
4017,Brooklyn,12,11-20,not rent burdened,6,55,Bensonhurst & Bath Beach
4017,Brooklyn,13,11-20,not rent burdened,1,120,Bensonhurst & Bath Beach
4017,Brooklyn,13,11-20,not rent burdened,2,261,Bensonhurst & Bath Beach
4017,Brooklyn,13,11-20,not rent burdened,3,177,Bensonhurst & Bath Beach
4017,Brooklyn,13,11-20,not rent burdened,4,246,Bensonhurst & Bath Beach
4017,Brooklyn,13,11-20,not rent burdened,5,72,Bensonhurst & Bath Beach
4017,Brooklyn,13,11-20,not rent burdened,6,39,Bensonhurst & Bath Beach
4017,Brooklyn,14,11-20,not rent burdened,1,206,Bensonhurst & Bath Beach
4017,Brooklyn,14,11-20,not rent burdened,2,94,Bensonhurst & Bath Beach
4017,Brooklyn,14,11-20,not rent burdened,3,285,Bensonhurst & Bath Beach
4017,Brooklyn,14,11-20,not rent burdened,4,94,Bensonhurst & Bath Beach
4017,Brooklyn,14,11-20,not rent burdened,5,91,Bensonhurst & Bath Beach
4017,Brooklyn,14,11-20,not rent burdened,6,84,Bensonhurst & Bath Beach
4017,Brooklyn,14,11-20,not rent burdened,7,19,Bensonhurst & Bath Beach
4017,Brooklyn,14,11-20,not rent burdened,8,36,Bensonhurst & Bath Beach
4017,Brooklyn,15,11-20,not rent burdened,1,46,Bensonhurst & Bath Beach
4017,Brooklyn,15,11-20,not rent burdened,2,346,Bensonhurst & Bath Beach
4017,Brooklyn,15,11-20,not rent burdened,3,215,Bensonhurst & Bath Beach
4017,Brooklyn,15,11-20,not rent burdened,4,163,Bensonhurst & Bath Beach
4017,Brooklyn,15,11-20,not rent burdened,5,92,Bensonhurst & Bath Beach
4017,Brooklyn,15,11-20,not rent burdened,6,32,Bensonhurst & Bath Beach
4017,Brooklyn,15,11-20,not rent burdened,7,8,Bensonhurst & Bath Beach
4017,Brooklyn,16,11-20,not rent burdened,1,21,Bensonhurst & Bath Beach
4017,Brooklyn,16,11-20,not rent burdened,2,89,Bensonhurst & Bath Beach
4017,Brooklyn,16,11-20,not rent burdened,3,136,Bensonhurst & Bath Beach
4017,Brooklyn,16,11-20,not rent burdened,4,102,Bensonhurst & Bath Beach
4017,Brooklyn,16,11-20,not rent burdened,5,70,Bensonhurst & Bath Beach
4017,Brooklyn,16,11-20,not rent burdened,6,22,Bensonhurst & Bath Beach
4017,Brooklyn,16,11-20,not rent burdened,8,34,Bensonhurst & Bath Beach
4017,Brooklyn,17,11-20,not rent burdened,1,315,Bensonhurst & Bath Beach
4017,Brooklyn,17,11-20,not rent burdened,2,215,Bensonhurst & Bath Beach
4017,Brooklyn,17,11-20,not rent burdened,3,153,Bensonhurst & Bath Beach
4017,Brooklyn,17,11-20,not rent burdened,4,156,Bensonhurst & Bath Beach
4017,Brooklyn,17,11-20,not rent burdened,5,49,Bensonhurst & Bath Beach
4017,Brooklyn,17,11-20,not rent burdened,6,28,Bensonhurst & Bath Beach
4017,Brooklyn,18,11-20,not rent burdened,1,142,Bensonhurst & Bath Beach
4017,Brooklyn,18,11-20,not rent burdened,2,236,Bensonhurst & Bath Beach
4017,Brooklyn,18,11-20,not rent burdened,3,370,Bensonhurst & Bath Beach
4017,Brooklyn,18,11-20,not rent burdened,4,80,Bensonhurst & Bath Beach
4017,Brooklyn,18,11-20,not rent burdened,6,50,Bensonhurst & Bath Beach
4017,Brooklyn,18,11-20,not rent burdened,8,52,Bensonhurst & Bath Beach
4017,Brooklyn,19,11-20,not rent burdened,1,115,Bensonhurst & Bath Beach
4017,Brooklyn,19,11-20,not rent burdened,2,207,Bensonhurst & Bath Beach
4017,Brooklyn,19,11-20,not rent burdened,3,100,Bensonhurst & Bath Beach
4017,Brooklyn,19,11-20,not rent burdened,4,88,Bensonhurst & Bath Beach
4017,Brooklyn,19,11-20,not rent burdened,5,89,Bensonhurst & Bath Beach
4017,Brooklyn,20,11-20,not rent burdened,1,77,Bensonhurst & Bath Beach
4017,Brooklyn,20,11-20,not rent burdened,2,191,Bensonhurst & Bath Beach
4017,Brooklyn,20,11-20,not rent burdened,3,178,Bensonhurst & Bath Beach
4017,Brooklyn,20,11-20,not rent burdened,4,227,Bensonhurst & Bath Beach
4017,Brooklyn,20,11-20,not rent burdened,5,25,Bensonhurst & Bath Beach
4017,Brooklyn,20,11-20,not rent burdened,6,20,Bensonhurst & Bath Beach
4017,Brooklyn,21,21-30,not rent burdened,1,50,Bensonhurst & Bath Beach
4017,Brooklyn,21,21-30,not rent burdened,2,101,Bensonhurst & Bath Beach
4017,Brooklyn,21,21-30,not rent burdened,3,287,Bensonhurst & Bath Beach
4017,Brooklyn,21,21-30,not rent burdened,4,135,Bensonhurst & Bath Beach
4017,Brooklyn,21,21-30,not rent burdened,5,57,Bensonhurst & Bath Beach
4017,Brooklyn,21,21-30,not rent burdened,6,54,Bensonhurst & Bath Beach
4017,Brooklyn,21,21-30,not rent burdened,8,12,Bensonhurst & Bath Beach
4017,Brooklyn,22,21-30,not rent burdened,1,73,Bensonhurst & Bath Beach
4017,Brooklyn,22,21-30,not rent burdened,2,201,Bensonhurst & Bath Beach
4017,Brooklyn,22,21-30,not rent burdened,3,236,Bensonhurst & Bath Beach
4017,Brooklyn,22,21-30,not rent burdened,4,196,Bensonhurst & Bath Beach
